id,text,language,llm_prediction
msg_0386,I received a successful payment notification but the portal says I have not paid. I have tried using different browsers but the issue remains.,en,YES
msg_0387,Agbo la mele nye fexexe ɖem fia o eye nyemate ŋu aʋu ayi afɔɖeɖe si kplɔe ɖo me o. Mekɔ nye cache hã ŋu eye medze ŋgɔ kuxi ma ke kokoko.,ew,YES
msg_0388,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
msg_0389,Nuɖoanyia mele nye fexexe ƒe nɔnɔme ɖɔlim o togbɔ be ga la gblẽ nye akɔnta ɖi hã. Akpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
msg_0390,"Agbo la mele nye fexexe ɖem fia o eye nyemate ŋu aʋu ayi afɔɖeɖe si kplɔe ɖo me o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0391,The portal is not reflecting my payment and I cannot move to the next step. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_0392,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa no kwan so. Mede intanɛt a ɛyɛ den na ɛreyɛ eyi afi Nkran hɔ.,ak,YES
msg_0393,Me nsa kaa amanneɛbɔ a ɛdi mu a ɛfa sikatua ho nanso portal no se mentuaa ka. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0394,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ minnya ntuaa ka. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0395,I received a successful payment notification but the portal says I have not paid. This started happening this morning.,en,YES
msg_0396,"Portal lɛ ejieee minyɔmɔwoo lɛ kpo, ni minyɛɛɛ mafã kɛya gbɛ ni nyiɛ sɛɛ lɛ nɔ. Mi hu mijie mi cache lɛ ni mikɛ naagba nɛɛ nɔŋŋ kpe lolo.",ga,YES
msg_0397,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea be nyemexe fe o. Esia dze egɔme nɔ edzi yim ŋdi sia.,ew,YES
msg_0398,"Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Na mfomso ho mmara biara nni hɔ a emu da hɔ, na mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0399,I received a successful payment notification but the portal says I have not paid. I also cleared my cache and still faced the same problem.,en,YES
msg_0400,Gbɛjianɔtoo lɛ haaa mi nyɔmɔwoo shihilɛ lɛ aya hiɛ eyɛ mli akɛ shika lɛ eshi mi akaunt lɛ moŋ. Mikɛ brauzai srɔtoi ebɔ mɔdɛŋ shi sane lɛ kã he ehi shi.,ga,YES
msg_0401,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Yɛsrɛ sɛ hwɛ firi wo nkyɛn sɛ nhyehyɛeɛ bi wɔ hɔ a.,ak,YES
msg_0402,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0403,Gbɛjianɔtoo lɛ haaa mi nyɔmɔwoo shihilɛ lɛ aya hiɛ eyɛ mli akɛ shika lɛ eshi mi akaunt lɛ moŋ. Mikɛ laptop kroko po bɔ mɔdɛŋ shi nɔ ko nɔ ko tsakeee.,ga,YES
msg_0404,I received a successful payment notification but the portal says I have not paid. I also cleared my cache and still faced the same problem.,en,YES
msg_0405,"Mishikatoohe lɛ ejie mi shi nyɔmɔwoo lɛ etsɔɔɔ yɛ passport portal lɛ nɔ. Ofainɛ, ye obua mi koni matsu enɛ he nii koni maya nɔ matsu mibimɔ wolo lɛ he nii.",ga,YES
msg_0406,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0407,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0408,The system is not updating my payment status even though the money has left my account. I have tried using different browsers but the issue remains.,en,YES
msg_0409,"Portal lɛ ejieee minyɔmɔwoo lɛ kpo, ni minyɛɛɛ mafã kɛya gbɛ ni nyiɛ sɛɛ lɛ nɔ. Enɛ je shishi leebi nɛɛ.",ga,YES
msg_0410,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. I also cleared my cache and still faced the same problem.",en,YES
msg_0411,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0412,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa no kwan so. Mede intanɛt a ɛyɛ den na ɛreyɛ eyi afi Nkran hɔ.,ak,YES
msg_0413,"Nye gadzraɖoƒea xɔ ga le asinye gake fexexea mele eɖem fia le mɔzɔgbalẽa ƒe mɔnu o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0414,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no afi me akontaabu mu de. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a wɔde ma a.,ak,YES
msg_0415,The portal is not reflecting my payment and I cannot move to the next step. Please check from your side if there is a system issue.,en,YES
msg_0416,"Woɖe ga si woxe la le nye MOMO gakɔnta me, ke hã nye dɔbiagbalẽvia gakpɔtɔ ɖea ‘fexexe si le edzi yim’ fiana. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,NO
msg_0417,The system is not updating my payment status even though the money has left my account. I even tried using another laptop but nothing changed.,en,NO
msg_0418,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no afi me akontaabu mu de. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0419,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0420,I received a successful payment notification but the portal says I have not paid. Please check from your side if there is a system issue.,en,YES
msg_0421,The portal is not reflecting my payment and I cannot move to the next step. This started happening this morning.,en,YES
msg_0422,The portal is not reflecting my payment and I cannot move to the next step. I have tried using different browsers but the issue remains.,en,YES
msg_0423,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
msg_0424,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
msg_0425,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. I am doing this from Accra using a stable internet connection.",en,YES
msg_0426,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. There was no clear error code, just a generic failure message.",en,YES
msg_0427,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0428,I have been debited by my bank but the payment is not showing on the passport portal. This is delaying my travel plans and I need urgent help.,en,YES
msg_0429,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no afi me akontaabu mu de. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a wɔde ma a.,ak,YES
msg_0430,"Gbɛjianɔtoo lɛ haaa mi nyɔmɔwoo shihilɛ lɛ aya hiɛ eyɛ mli akɛ shika lɛ eshi mi akaunt lɛ moŋ. Ofainɛ, ye obua mi koni matsu enɛ he nii koni maya nɔ matsu mi nibimɔ lɛ he nii.",ga,YES
msg_0431,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa no kwan so. Mede intanɛt a ɛyɛ den na ɛreyɛ eyi afi Nkran hɔ.,ak,YES
msg_0432,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ minnya ntuaa ka. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0433,The system is not updating my payment status even though the money has left my account. I have tried using different browsers but the issue remains.,ak,YES
msg_0434,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘sikatua a ɛda so ara wɔ hɔ’. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.",ak,YES
msg_0435,The portal is not reflecting my payment and I cannot move to the next step. I am doing this from Accra using a stable internet connection.,en,YES
msg_0436,Nuɖoanyia mele nye fexexe ƒe nɔnɔme ɖɔlim o togbɔ be ga la gblẽ nye akɔnta ɖi hã. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
msg_0437,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0438,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘sikatua a ɛda so ara wɔ hɔ’. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.",ak,YES
msg_0439,"Wɔtwaa sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
msg_0440,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0441,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Taflatse lé ŋku ɖe wò axadzi ŋu nenye be ɖoɖoa ƒe nya aɖe li.,ew,YES
msg_0442,The portal is not reflecting my payment and I cannot move to the next step. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_0443,Nuɖoanyia mele nye fexexe ƒe nɔnɔme ɖɔlim o togbɔ be ga la gblẽ nye akɔnta ɖi hã. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
msg_0444,The system is not updating my payment status even though the money has left my account. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_0445,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no afi me akontaabu mu de. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0446,"Agbo la mele nye fexexe ɖem fia o eye nyemate ŋu aʋu ayi afɔɖeɖe si kplɔe ɖo me o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0447,The system is not updating my payment status even though the money has left my account. I even tried using another laptop but nothing changed.,en,NO
msg_0448,I have been debited by my bank but the payment is not showing on the passport portal. Please check from your side if there is a system issue.,en,YES
msg_0449,Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0450,I received a successful payment notification but the portal says I have not paid. Please check from your side if there is a system issue.,en,YES
msg_0451,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ minnya ntuae. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0452,"Gbɛjianɔtoo lɛ haaa mi nyɔmɔwoo shihilɛ lɛ aya hiɛ eyɛ mli akɛ shika lɛ eshi mi akaunt lɛ moŋ. Ofainɛ, ye obua mi koni matsu enɛ he nii koni maya nɔ matsu mi nibimɔ lɛ he nii.",ga,YES
msg_0453,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.,ak,YES
msg_0454,Me sikakorabea agye me nanso sika a wɔatua no nkyerɛ wɔ akwantu tumi krataa no kwan so. Meboa me yiye ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0455,The portal is not reflecting my payment and I cannot move to the next step. This started happening this morning.,en,YES
msg_0456,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. I even tried using another laptop but nothing changed.",en,NO
msg_0457,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0458,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Meɖe nye cache hã ɖa eye medze ŋgɔ kuxi ma ke kokoko.,ew,YES
msg_0459,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0460,The system is not updating my payment status even though the money has left my account. I have tried using different browsers but the issue remains.,en,NO
msg_0461,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
msg_0462,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
msg_0463,Me nsa kaa amanneɛbɔ a edi mu a ɛfa sikatua ho nanso portal no ka sɛ minntuaa ka. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0464,"Woɖe ga si woxe la le nye MOMO gakɔnta me, ke hã nye dɔbiagbalẽvia gakpɔtɔ ɖea ‘fexexe si le edzi yim’ fiana. Mele agbagba dzem gaƒoƒo eve siwo va yi evɔ medze edzi o.",ew,YES
msg_0465,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0466,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea be nyemexe fe o. Esia le nye mɔzɔzɔ ƒe ɖoɖowo hem ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,YES
msg_0467,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0468,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0469,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
msg_0470,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
msg_0471,"Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu no de. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0472,"I have been debited by my bank but the payment is not showing on the passport portal. There was no clear error code, just a generic failure message.",en,YES
msg_0473,The system is not updating my payment status even though the money has left my account. This is delaying my travel plans and I need urgent help.,en,YES
msg_0474,I have been debited by my bank but the payment is not showing on the passport portal. I am doing this from Accra using a stable internet connection.,en,YES
msg_0475,The portal is not reflecting my payment and I cannot move to the next step. I have been trying for the past two hours without success.,en,NO
msg_0476,The portal is not reflecting my payment and I cannot move to the next step. I even tried using another laptop but nothing changed.,en,YES
msg_0477,The system is not updating my payment status even though the money has left my account. This started happening this morning.,en,YES
msg_0478,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘sikatua a ɛda so ara wɔ hɔ’. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.",ak,YES
msg_0479,The portal is not reflecting my payment and I cannot move to the next step. I also cleared my cache and still faced the same problem.,en,YES
msg_0480,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0481,The system is not updating my payment status even though the money has left my account. I have tried using different browsers but the issue remains.,en,YES
msg_0482,Mishikatoohe lɛ ejie mi shi nyɔmɔwoo lɛ etsɔɔɔ yɛ passport portal lɛ nɔ. Ofainɛ kwɛmɔ ohe nɔ jogbaŋŋ kɛji gbɛjianɔtoo ko yɛ.,ga,YES
msg_0483,"Woɖe ga si woxe la le nye MOMO gakɔnta me, ke hã nye dɔbiagbalẽvia gakpɔtɔ ɖea ‘fexexe si le edzi yim’ fiana. Meɖe nye cache hã ɖa eye medze ŋgɔ kuxi ma ke kokoko.",ew,YES
msg_0484,"Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Na mfomso koodu biara nni hɔ a emu da hɔ, a ɛyɛ generic fail message ara kwa.",ak,YES
msg_0485,"Me sikakorabea agye me nanso sika a wotua no nkyerɛ wɔ akwantu tumi krataa kwan no so. Na mfomso ho mmara biara nni hɔ a emu da hɔ, na mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0486,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0487,"Wɔtwaa sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
msg_0488,Gbɛjianɔtoo lɛ haaa mi nyɔmɔwoo shihilɛ lɛ aya hiɛ eyɛ mli akɛ shika lɛ eshi mi akaunt lɛ moŋ. Mikɛ brauzai srɔtoi ebɔ mɔdɛŋ shi sane lɛ kã he ehi shi.,ga,YES
msg_0489,"The fee was deducted from my MOMO account, yet my application still shows 'payment pending'. I even tried using another laptop but nothing changed.",en,NO
msg_0490,"I received a successful payment notification but the portal says I have not paid. There was no clear error code, just a generic failure message.",en,NO
msg_0491,I received a successful payment notification but the portal says I have not paid. This is delaying my travel plans and I need urgent help.,en,NO
msg_0492,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0493,"Wɔtwee sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
msg_0494,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Mesan nso yii me cache no fii hɔ na meda so ara hyiaa ɔhaw koro no ara.,ak,YES
msg_0495,The system is not updating my payment status even though the money has left my account. I am doing this from Accra using a stable internet connection.,en,YES
msg_0496,"Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic failution message ara kwa.",ak,YES
msg_0497,"Wɔtwaa sika no fii me MOMO akontaabu mu, nanso me application no da so ara kyerɛ ‘tua a ɛda so ara wɔ hɔ’. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
msg_0498,Me nsa kaa amanneɛbɔ a edii yiye a ɛfa sikatua ho nanso portal no ka sɛ mintuaa ka. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0499,"I received a successful payment notification but the portal says I have not paid. There was no clear error code, just a generic failure message.",en,YES
msg_0500,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea be nyemexe fe o. Esia dze egɔme nɔ edzi yim ŋdi sia.,ew,YES
msg_0501,Mexɔ fexexe ŋuti nyatakaka dzidzedzetɔe gake nyatakakadzraɖoƒea gblɔ be nyemexe fe o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
msg_0502,Portal no nkyerɛ me sikatua na mintumi nkɔ anammɔn a edi hɔ no so. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.,ak,YES
msg_0503,Nhyehyɛe no nnyɛ me sikatua tebea no foforo ɛwom mpo sɛ sika no agyaw me akontaabu de. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0504,"Nuɖoanyia mele nye fexexe ƒe nɔnɔme ɖɔlim o togbɔ be ga la gblẽ nye akɔnta ɖi hã. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0505,The system is not updating my payment status even though the money has left my account. I have been trying for the past two hours without success.,en,YES
msg_0506,"I received a successful payment notification but the portal says I have not paid. There was no clear error code, just a generic failure message.",en,YES
msg_0507,Agbo la mele nye fexexe ɖem fia o eye nyemate ŋu aʋu ayi afɔɖeɖe si kplɔe ɖo me o. Esia le nye mɔzɔzɔ ƒe ɖoɖowo hehe ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,NO
